Part,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV,batch
1,3,40.5,121.75196605645213,2296.3,62.0,-80.0,125.0,63.978856967490195,1.27,46.04,9280.16,49.35230549193083,52.152873939264126,62.86563030367935,61.76,46.16310908896194,124.5477139349804,1390.6935640149727,43.21401697177394,31.413932112904263,3,2023.2966210185978,59.92,1.17,125.03,62.52,83.79,69,-80.2,2
0,3,41.55695585141401,119.22782340565604,2147.6246204114523,50.24042606838213,-65.92697813030969,120.0,61.7782899397756,1.25,46.789846817094116,9238.615652350041,48.68224620039501,56.64714383734542,64.77452443445156,63.31232279184795,47.24035092360316,119.60708952478817,1720.8278346070958,35.12307196620961,30.056244249441832,3,2315.9517213856484,55.86335882248965,1.194227823405656,52.94120715242137,58.371559646682485,83.45934271058508,76,-46.70347298633209,2
1,3,41.68,135.0,1904.29,69.86841951596715,-79.75,55.12658427959399,67.50144551674042,1.2555261467563865,45.3,9511.233299438953,50.6606567345552,60.78,62.96,61.94,46.49565702652144,134.5036844871259,1563.873353744674,43.4636850710584,28.723288928168337,3,1729.2537335374545,69.93828630047216,0.89,55.51789891656935,62.71,25.73566053011634,70,-79.89671107183166,2
0,3,39.0,150.0,2415.38,57.38060612587883,-67.96063027398392,120.0,41.26,1.22,47.39,9395.59,57.42,47.17,67.03,61.68,47.91,149.6,1622.57,45.41,32.94,3,1474.71,57.02,1.16,119.91,68.41,46.56,78,-67.86,2
0,3,41.5,134.76371436563235,1925.3,65.18902850749411,-79.90472571268735,120.0,62.59465646162115,1.26,41.947194628097684,9700.75975741638,49.01931596979097,61.25440514813174,66.57199939069027,67.29,41.473903180345914,129.89701256567446,1861.9733891867256,44.68463315820141,28.475472900865242,3,1468.3662032884974,48.808248876250474,1.24,119.59559485186826,62.283559312370556,83.16949671382817,66,-79.66741218013533,2
1,3,41.68,135.0,1904.29,69.27507347954015,-79.75,57.49055844450512,68.5061058105378,1.1902580827494162,46.1542992312919,9496.599082410106,50.86,61.16889741125975,62.96,61.94,46.241002939181605,135.08647501695634,1587.2222969703641,43.58575955234022,28.219483834501165,3,1389.9111484851821,69.89828159620225,0.89,57.67124451730519,62.71,26.52151910468044,71,-80.2,2
2,3,42.656692324765,136.9618789802212,2854.2784754475747,80.87331528615485,-48.684953901932666,120.0,48.75338464952999,1.3493665764307743,42.111611545010085,10113.49,49.89249323230806,58.34850589125374,68.88879856659402,58.23417597133188,42.36388724563429,137.30579695790038,1580.4158130448366,47.985313821643985,28.1,3,1746.4602214813265,78.12997870951354,1.2832903343912168,119.91,78.6435367674814,78.30395054036265,88,-43.46314399672108,2
0,3,40.84,110.0,2242.41,41.54097696317667,-77.00595979205501,120.0,41.58308639089768,1.05,39.48,9384.739009918165,46.51303391625997,53.53542694075343,66.52,66.49,40.62900181323944,109.78370104534534,2085.947781777913,52.22738704948578,29.162253732974715,3,2368.005245202067,38.64623336135753,0.9,101.28951227231306,55.146238375092494,44.409703284568124,63,-85.69074082730697,2
2,1,41.83475528364351,148.73933537267368,2239.02,82.08688820910876,-38.59879660732816,122.91311179089124,24.382559677299223,1.28,47.88644135153463,10048.375298943047,32.56383487200228,63.04612931035257,74.49140545051903,57.0839021134574,47.88581270859439,148.9292500556551,1880.3621689098513,49.87574090656317,28.990372691884406,3,2180.4123505284765,87.536470578427,1.33,122.89302647387262,77.90437583426541,55.14126421011508,90,-39.23442077306276,2
1,3,42.0,135.0,2435.71,69.68307099671776,-36.63,120.0,37.19281463810712,1.1,53.820787673172944,9301.46086537917,50.728307099671774,65.43,68.63,62.93,54.410275619277904,134.9509251511488,1491.2620037243096,45.62688981862146,27.265728232855544,3,1541.7439842079943,67.96,1.25,119.91,80.53,81.5485236102954,92,-36.51,2
0,3,41.5,130.0,2228.2350585072104,68.27433111137448,-76.62247492078542,121.94690634901824,24.062856986022002,1.1899113714353438,43.925307695341935,9597.992915558974,49.63938126980364,58.26087292759664,66.85380351437713,63.523453174509115,46.408935622346,130.09982274287069,1607.127452313334,43.583540133317534,31.236550165003365,3,1373.3880024520408,68.22627927004068,1.2110618730196354,121.7790300950575,62.10513377772511,71.38148163925555,70,-78.39194481915372,2
2,3,43.0,121.31248735276304,2609.3,71.0,-72.72580466990136,120.0,61.11072370575406,1.33,49.58342357575953,10183.744797535055,48.942927629424595,54.10265182142043,62.14994433032661,59.85557945084503,49.483203437428756,120.08099443303266,2115.2201469044257,48.60900556696734,29.67105010270605,3,2931.2282335943205,70.92232034374288,1.26,120.21939271431829,67.97823127226545,80.54370192412648,73,-72.39038968771372,2
2,3,40.74,120.0,2897.65,66.31706202676926,-42.0243772611862,121.64632753346159,47.47512317705538,1.29,52.46,10138.78,56.8487842210323,46.56,61.68,58.09,53.10731751892923,120.23377850975155,2122.197698286048,50.89,29.57012431931153,3,2226.9717280921527,64.77670962944538,1.19,121.70510946998158,68.06,51.533783078776146,75,-65.42622834378535,2
0,3,41.5,111.8132968314281,2081.93,53.75218615971664,-80.0,120.0,49.64883253942361,1.32,42.966010950571565,9710.308179459726,50.6306648415714,50.173109268439866,65.14066484157141,64.12,42.67257191989695,105.2873586210272,2262.230859875086,54.474759324701324,30.68410387224602,3,4012.97,54.96409120203511,1.2,77.04173580339405,64.69319671482853,84.78306922180003,70,-72.47152663524714,2
0,3,41.5,115.0,2081.93,54.12849405705693,-76.11662516839313,120.0,40.40622859944447,1.32,44.63,9618.12151339338,49.67259914223717,51.11,65.3,64.34,47.558631638273255,114.7656153902552,2217.299752824836,49.83,34.05662080626123,3,2520.5169632151496,53.721789829639526,1.2,121.65552760696713,60.05,83.56614517828828,68,-81.63,2
2,3,41.72166429273542,124.34364731298857,2854.8303247885588,69.0,-60.28761088576513,122.82817634350572,55.88032556791609,1.3247491785039085,53.91077820253818,10172.299926314334,53.66524151336802,48.384331871455196,64.6032746416413,58.7719526281392,52.63947727302195,121.79591182824713,2161.6641111606777,50.082081599784125,29.165058597893566,3,2142.46693541886,63.18621193950872,1.2204055311909199,122.62504928976549,67.86453587091552,63.47617167647591,72,-69.72859802322307,2
1,0,42.71758072322835,160.0,2340.97,3.528957235660257,-50.0,117.43255202934867,2.0418233077505366,0.9968277328364371,0.78446484132069,21.49969480743019,98.62033174308522,25.048781511442375,28.18344205904617,29.047841664939156,-0.42709752471904233,14.070037682408826,8.613136866476358,101.19617209433434,2.0257164488439017,0,12.60500999103261,-6.74666186129383,0.8787162760146744,0.870364862050802,31.19737616677345,92.23032845886013,54,0.7963025651897375,2
2,3,43.0,121.24973506135038,2609.3,71.0,-71.92319637919296,120.0,61.09891986550539,1.33,49.54,10193.248386723708,49.36509170953256,54.10503056984419,62.150040759792255,59.895152849220935,49.460163039169,120.29014265927287,2112.8333969136556,48.66010189948062,29.089551642285254,3,2968.597203103923,70.92,1.26,119.58,67.96,80.56,73,-71.92963316186976,2
0,3,43.0,118.0,2404.65,39.0,-53.14256353720974,120.0,55.71,1.07,48.06,9382.62,50.69,66.81,67.26,65.11,48.13,118.25,2225.03,50.88588207256846,28.47,3,2062.605564163017,50.71,0.76,129.51,63.93,83.22,70,-77.39,2
1,3,40.5,122.19337605928048,2296.3,62.0,-80.0,125.0,63.83632867877052,1.27,45.750475314811965,9329.292159124643,50.09285037915938,52.171617456341835,62.800295261949,61.76161745634183,45.82442892923506,125.95397955193387,1492.6237988804148,42.975712217361746,32.50704738050995,3,1963.5678131557338,57.67,1.17,125.08337605928048,62.52,83.95043640854581,69,-79.90661097196414,2
1,3,40.5,124.3493451434929,2296.3,62.0,-80.0,125.0,63.81030780387937,1.27,42.81272426703265,9534.672207847196,47.36169601439031,52.24872953573415,62.833647678670765,61.78936476786708,42.634138821051096,124.89030780387937,1776.6722656542674,45.07206941052555,34.660884162889744,3,1602.1122078471963,59.35842173185478,1.17,124.75129008864002,62.52,84.76983628587323,69,-79.49,2
2,3,43.0,112.03831262211538,2917.67,67.36516773256723,-58.445301167239286,120.0,34.59834332993473,1.29,52.46,10295.362515270494,50.66764025581614,48.431123482559414,62.25221912936014,62.55174161337164,52.07,82.31050678777751,1960.4031709556111,48.751264097383135,28.796994289245234,3,4685.607423313868,65.8717152136433,1.2,120.01157316278925,75.34558957703838,82.56412919331417,83,-56.23050247968653,2
0,3,40.84,110.0,2242.41,67.68897527184193,-66.0479812179343,125.0,36.70437382845587,1.05,44.134073857424845,9379.156270604977,47.29850599437402,52.52,65.14,63.16,45.59917244300777,109.84976395650529,1670.925351947179,44.075373501406496,28.921477378983056,3,1490.7047154813374,69.36243817960482,1.1702360434947081,125.03,66.21897246232041,80.66467356900078,74,-70.68262434317074,2
2,3,43.0,109.0,3083.72,70.0,-54.71455757487805,120.0,68.84127777302092,1.08,46.52,10122.506168261823,49.275234271561224,60.46,68.54,62.55,46.17422624183979,108.73,2007.4434957940598,49.786909644228054,29.825366804776525,3,2098.370201171153,69.26235206935,0.5,119.91,76.16355422202551,81.3732891555949,85,-53.03342168881021,2
0,3,41.86917730135414,133.45886506770708,2221.022136072316,66.47670920541657,-76.50019918316275,121.30822698645859,23.874069950984577,1.2202873745145737,44.783944393408305,9691.755724844885,49.467344121129216,58.389502042093156,64.60666043896259,62.932577029075055,47.30556904891438,137.36071170683493,1777.9580786284232,45.10673928875832,30.87177507221484,3,1603.7698217136742,65.74621330618315,1.1869177301354141,121.07955492589397,61.29763149564379,32.885232907945834,70,-78.6494553343126,2
1,3,40.5,110.0,2119.48,58.800744180666356,-68.23823023871125,120.0,66.68193669891382,1.25,45.67,9419.552625477596,54.695940099710434,53.84,61.78,61.39,48.85692728233166,109.8,2183.596349673454,49.67541899032585,30.3674674077987,3,2118.5837795978423,50.018975699804514,1.19,119.91,67.02737415656775,83.10821232013758,71,-73.60864072704558,2
0,3,40.84,110.0,2242.41,62.0,-72.89947524955926,120.0,40.64543761238431,1.05,39.48,9414.4,47.863867432789796,55.63,66.52,66.49,39.85,109.23377729781843,2187.3004305437416,51.50134388111503,27.76,3,2249.4514462312695,39.83,0.9,113.34041640645641,52.950564785147634,47.22456238761569,60,-86.53722210279858,2
2,3,43.0,105.17084726070632,2917.67,66.79185081434726,-51.45266142689307,120.0,39.09278322467689,1.29,52.925137436476305,10324.9,50.49138191204589,47.973843915317104,62.455589091202285,62.578733426708745,53.01574862540026,87.03210843972447,2032.8174905600222,48.3777589739455,28.170991700338643,3,4314.96404014467,65.24093025731992,1.2,119.91,75.6000538957359,82.39481836808035,85,-49.8309528991684,2
0,3,41.5,128.52,2035.66,42.0,-71.78793275225908,120.0,44.510915259366904,1.09,42.24,9816.965652865983,50.358559257913655,56.33,67.68,67.77,42.250067853035986,130.19240651292083,2162.877892833455,48.41130503601438,26.487779704618713,3,2499.176396101575,34.09505278132408,1.21,120.8502540705755,64.76,55.28901688759711,65,-76.99750829247479,2
1,2,39.0,103.33362650160655,1240.0,60.083494575883606,-85.33397830353441,120.0,17.13028085772246,1.05,37.56643212953137,9794.911441796534,55.91958369853531,52.98239577867887,63.676642626868265,63.423297566804,38.397184401837166,103.116199940259,2013.2318628138587,45.40152565272725,30.402585751719915,3,2806.9593567862917,52.109387273275544,1.1633380240257047,119.91,57.64715567386311,68.0571544986733,64,-84.06562005089785,2
2,3,40.74,123.83367049041479,2897.65,50.43205213642382,-36.492677455693276,120.0,64.374178018939,1.29,52.07,10148.724541252137,46.686064734159636,46.87141964554618,60.91,57.2082557872046,52.139026298252354,124.15533378551063,1899.6388703490618,47.98241357671872,29.9429817935176,3,1840.47,57.59332748664273,1.19,131.20529243020985,56.20742369143117,56.16567858218474,65,-80.92,2
0,3,42.78080764774981,122.98343035929823,2192.2399920275457,66.36969177299768,-79.13419020861174,120.0,44.29802439178487,1.2731515411350116,44.82990624571624,9297.250816222304,49.21492922363997,62.52298915412967,66.00407990731959,64.84479808806256,44.33957534183981,122.62946075327076,1965.7088577631962,47.205857589824554,29.657362584032033,3,2100.267075191315,65.65804522607014,1.1320503708024403,119.65233347624256,63.51808076477498,74.80103193551173,68,-77.70983761299465,2
1,3,41.68,135.0,1904.29,38.0,-79.75,43.7565637305616,63.04736202377398,1.05,44.63,9494.752848278284,50.82,60.78,63.0,61.94,44.969816031698635,135.87,1782.8709412990136,43.46709100890101,30.095706309061693,3,1833.98,45.27,0.89,24.71,62.2,37.38545992075341,81,-37.5076215789598,2
0,0,42.47,125.0,2404.65,70.0,-71.17730719390202,120.0,4.15447981391693,1.27,46.719791881288266,9229.988631222137,25.358017167838824,62.085373539218956,62.74,33.14078329736885,47.239596056946056,125.44946148305891,1826.0791690749008,45.80472459434469,32.72412482694853,3,1614.6691690749008,68.69,1.21,119.91,69.15,73.60685451615507,76,-68.79899628954989,2
1,3,42.0,115.0,1992.86,66.0,-79.0046087786285,125.0,47.80919276177164,1.2,45.52,9293.350863395699,50.62945302881105,63.83,63.64,63.8,45.62497397329606,115.32260431201887,2167.32,52.81960918903469,28.232317607869316,3,2599.2061019112093,61.95067751511485,1.22,123.71596216723341,79.57,83.98427084188346,82,-37.31843757695116,2
2,3,41.0,150.0,2239.02,82.35494588261497,-39.41,125.0,62.36,1.28,48.69,10184.680024659672,49.58,64.05,75.65,58.03,48.53,150.67,1738.0,48.06,28.23,3,1936.45,83.14,1.33,125.03,78.67,64.52,90,-40.72,2
0,3,43.0,125.0,2186.05,69.0,-72.41969633860747,120.0,60.77325522178075,1.2529515603882184,47.69378480157989,9301.813677601715,50.305459700214364,61.90617001473879,66.46,64.79,47.148189550321554,124.65303771962529,1742.8126700453236,45.271629714953164,31.69387516894253,3,1578.9963476470384,68.57119050251667,1.2,119.91,66.53220027030804,83.47365766678706,74,-72.11903541588994,2
0,3,40.84,118.82,2242.41,48.38632589664629,-62.297785173000676,120.0,38.27696145914426,1.05,35.2926314379994,9418.38715161901,48.88121555024287,55.63,66.52,66.49,37.38697230629372,118.66840479952589,2050.3895437502197,47.844644588479326,26.57619640035559,3,1774.5114229850885,45.44531202292281,0.9,126.61062980417181,59.40947357849955,62.40059150439724,62,-81.94322294239663,2
0,3,43.0,116.87420358686968,2404.65,65.0,-76.51385390232154,120.0,63.24989381158262,1.07,41.49,9408.95781598495,49.4577389239391,66.65,66.65,67.9,45.50597125540439,116.65887440277582,2090.14,47.35221860069395,29.612643354363456,3,2447.9718733395207,64.11782881547927,0.76,119.91,63.620169901467804,43.39886946196955,70,-78.44449597363207,2
0,3,42.40891072024621,115.14851200410357,2187.290930690941,62.05940480164143,-75.35285016510241,120.0,49.99813914803017,1.44724750083447,44.14017809937071,9794.499048027728,50.176831552188766,53.86946455154572,65.59534643214774,65.2470492931053,44.42176203569079,121.07944156733187,2175.716067457197,48.465623922968554,30.505207974322854,3,1933.4483270253093,56.98912788599168,1.1515247615868687,120.44158393632007,62.83687176890568,62.08630128027419,68,-77.33308858954848,2
1,3,42.0,125.0,2170.0,67.46035270738281,-62.904208991424596,120.0,52.761234475839835,1.15,46.30777531048321,9184.18,49.90259960255078,60.65,65.99828216590625,63.76231222060352,45.82900849480508,125.12112344758398,1842.8261308007786,45.51140953801328,28.91033050173164,3,2004.1984326892386,67.81828216590625,1.28,119.91,70.57865578742226,33.40817242916835,78,-64.50178574256522,2
0,3,40.671831553518196,122.38744931793997,2305.7507354435006,59.697793110733784,-77.72170549345421,124.56387930579139,64.18897913593662,1.27,46.2222984501792,9318.985212419695,50.112837413091874,53.22198466636477,63.28680827979624,61.934448277683444,46.426156727334444,125.74001500448969,1378.9719590358043,43.27395586221468,31.615823448858702,3,1267.4443670075827,60.72333431873227,1.1734889655536689,124.61132413355973,61.62963517857005,81.45588204459551,69,-77.64520946349757,2
2,3,40.74,135.0,2897.65,41.585790514472954,-40.9763665704986,120.0,61.48089621681205,1.29,48.67,10136.968977871415,49.580234667881754,46.66,59.09,56.94,51.73813094304128,135.32147430868378,2029.3277991506532,49.746415132751814,29.31195731189515,3,1800.9188212792387,57.111799267348026,1.19,110.28787911949416,56.62,71.18702811942889,68,-80.09772936104238,2
1,3,40.5,110.0,2119.48,40.08974279951996,-51.06,120.0,68.74,1.25,46.64,9369.65,46.88,52.39,62.26,60.56,43.88,110.48,2269.78,51.78,29.88,3,2976.0372675202234,52.67,1.19,120.88,58.22,84.29,64,-78.81,2
0,3,43.0,121.36277961741624,2404.65,51.49032429326033,-61.936016682631205,120.0,51.88986551818485,1.07,48.06,9382.874445795134,50.674411912646065,66.81,67.26,65.11,47.69970218384826,121.47346446183757,2199.598499532032,49.11196029117977,28.64421336854491,3,2080.3714652582034,58.28259616321418,0.76,120.07627293177526,65.0493252155114,82.1246946388987,71,-74.04186101912919,2
0,3,40.84,110.0,2242.41,40.422899186563896,-61.19077100813436,120.0,40.60537395119383,1.05,39.48,9389.593165097533,50.25,55.63,66.52,66.49,39.93,110.48,2186.2867947597333,51.422220601416306,27.76,3,2403.3366699329786,39.83,0.9,89.61427339384602,52.23,47.080514005422906,60,-85.49850419522467,2
2,3,40.74,120.0,2897.65,53.920438431319845,-42.77522412271952,121.72183444159127,47.878554368292974,1.29,52.46,10113.477541169266,55.92025520749654,46.56,61.68,58.09,53.02490129786908,120.23602792020543,1751.1754771470564,36.53258206816258,31.499088777843802,3,2186.9754771470566,53.58843058002448,1.19,121.67315846818946,65.86275166238691,52.20590031645716,74,-70.6974577391538,2
0,3,43.0,118.51781064026075,2186.05,68.0,-79.8,120.0,59.20960556176887,1.24,52.67986704776433,9619.192998185668,48.97,57.84,67.96,62.52,54.597073846706444,125.18687662759088,2318.016486005781,49.18692094500276,43.6776976374931,3,2093.6965507420623,65.75125367355928,1.22,120.13865769161694,62.68,51.926685500461275,69,-79.00102432100375,2
0,3,42.18447702912903,120.74753022107068,2423.518815904792,68.17751295188744,-61.4928556096273,120.0,31.036890176566345,1.166725733940288,47.67449740962251,9344.20621279634,50.023253885566234,64.4095468052011,66.37017409051063,62.848521243952646,47.36854162444613,122.08419792484075,1828.6481340145765,46.898974438751544,29.9834891175573,3,1774.457794853532,68.66696096593135,1.2342998273081676,119.91,70.36789084733289,80.19734197268704,79,-62.05504628426834,2
0,3,40.84,110.0,2242.41,59.409926607750116,-70.86374324657112,120.0,40.70725989881102,1.05,39.48,9412.41145793844,49.870474960074404,55.30121925510624,66.52,66.49,39.9218877512951,110.33305297897031,2181.0111531386724,50.34256833648648,28.044379486740908,3,2277.5634940786304,39.50861946479838,0.9,87.92132891436368,53.743871468449726,46.98513506857756,61,-83.21024997013858,2
0,3,43.0,105.0,2186.05,39.0,-68.26721452732028,120.0,65.90589480519213,1.25,31.26,9384.607571217075,49.53695735426605,64.7,66.33,66.65,31.52493279975372,105.54492117182282,1412.7468089403326,39.82734892781283,25.61394856538916,3,2351.1200649645457,40.63,1.2,120.68078314709355,70.43,38.76124140741878,74,-65.26760610086704,2
1,0,42.0,100.0,2214.29,19.01420776221829,-43.601814453848164,121.20812135881192,1.9195228932483124,1.09,36.33679086318662,9097.656811028113,25.387827582674834,32.17,49.94953251414103,39.58731976696396,31.92185755312161,99.92,1817.3429560800157,47.49387827193187,26.922964388280402,3,3315.989497189479,62.24,1.17,125.93856867974493,70.00776616475648,87.40280214573227,76,-57.13440532942818,2
2,3,43.0,121.94315560023448,2609.3,71.0,-70.37,120.0,63.05405408633396,1.33,49.54,10205.956396002846,50.750752371378326,54.02691745712611,62.14924762862167,59.46458728563054,49.3808984860995,119.82706357184728,2029.9380581074367,48.29225711413498,28.83165085747782,3,1957.9005703251553,71.33504742756654,1.26,119.6817239148384,66.3,80.60075237137832,74,-70.20961291542459,2
2,3,43.0,120.81325859979486,2609.3,71.0,-70.52,120.0,59.09391031975384,1.33,49.54,10207.356472173053,49.45914496131289,54.15,62.22934828004102,60.14869656008206,49.69478624032823,120.02150675864608,2047.0905615735737,48.39,29.221079239302526,3,1995.005280786787,70.61,1.26,120.51763820266682,67.96,80.51130343991795,75,-70.023461918523,2
0,3,41.5,130.0,2220.72,71.0,-79.47914359744445,120.0,20.323665830914454,1.26,45.0,9612.84,50.42767101302565,64.6,67.8,64.57,46.50656657471155,129.88,1621.1614730034134,43.68643864929913,30.402148821455135,3,1358.1003998253645,70.29,1.25,119.92178067535043,61.56,83.72558224674358,69,-78.83503393511968,2
0,3,41.5,121.74495054007079,1993.25,66.34899010801416,-77.07045548606371,120.0,40.54317064696751,1.25,45.359131079024145,9405.875387670278,50.05208553041778,52.34046970324042,67.77610614212553,64.97093940648085,45.28590890278726,120.24778297669005,1911.8437090345772,46.31261624104538,30.436303381463787,3,1698.1687632335652,65.54482852529642,1.22,120.11832316543547,64.96840312905827,41.21453710515864,70,-76.52139489254456,2
0,3,41.91592138629238,110.84078613707617,2214.9828077769507,64.0089433644914,-38.40656399003714,124.15921386292383,46.07357404955002,1.09,52.67144860529784,9328.1723396455,50.487853592522065,46.296025190669965,64.17316551153041,63.78152037196354,52.188443195329185,110.62733355888294,1713.252267791837,47.485474218067814,28.73327371090339,3,1846.9433067603666,64.00531191900835,1.129642265420344,124.22284530840689,79.55794302616698,82.05078723582501,90,-37.69214530872909,2
0,3,39.0,138.18431366077309,2415.38,65.0,-75.0,120.0,38.37737254643093,1.22,44.4,9408.410306004085,46.92411762278991,47.17,65.78,61.68,45.86776470491159,132.91797645233802,1657.3499451819773,45.86,30.44989019892598,3,1553.9466195658417,56.72,1.16,119.91,66.65,83.51520000660115,74,-73.72608626991489,2
0,1,39.91807314700782,116.83614629401563,2343.8951524813833,66.83614629401563,-83.19640643019075,120.0,12.72908290460701,1.234689170352125,44.045977516374705,9464.362619713938,43.396283983652914,46.29732352558374,60.22029673976927,53.27044997340837,42.34796203255335,116.79117301964965,1862.4642432080223,48.236286891899354,37.73855972401034,3,4029.3614817933694,68.03044024589943,1.1930506332922814,119.91,66.92046972932866,57.21362886973138,71,-79.56102108968255,2
1,3,41.68,135.0,1904.29,63.0,-79.75,40.068426397425334,64.42164092080156,1.05,44.63,9485.601484630737,49.09002885066867,60.78,63.0,61.94,44.8488513554389,134.83409268511437,1769.6841702251884,45.79,27.9288513554389,3,1558.7956548559264,64.06174731154438,0.89,41.77742261116528,61.14,32.07329145849269,68,-81.27,2
2,3,43.0,116.72061525887966,2917.67,67.75349972626326,-54.90489961676857,120.0,29.017370094240718,1.29,52.69787276415595,10266.162010177155,50.302772380924516,48.45081253421709,62.4397778106912,62.28916006569681,52.31414785996381,83.91591291744854,1835.2379958000847,47.408125342170926,28.89644248494448,3,4504.715550236584,68.76537438409233,1.2,119.91,74.20451302694323,82.49865490966687,82,-56.5873038420936,2
0,3,39.64146363961963,136.09411464154925,2413.6592737867204,65.0,-74.64879865730825,120.0,37.46615418434928,1.1959451135142638,47.21039018090651,9435.139333541783,46.86966489006733,50.293927924947596,66.96906095423614,62.67747595960852,50.3540119510127,138.37602913957937,2120.4900541485335,50.2082376569501,27.135817229535643,3,2012.6280258187937,40.22258095624627,1.0958536360380369,120.12576215856181,73.97284701482334,20.994519725277993,79,-59.51915335415284,2
1,3,42.0,123.70935790311258,2214.29,66.64246529944842,-72.5241573091672,120.0,41.43844151583904,1.2973744216574736,46.0603506251511,9290.19319993114,49.701620951602315,61.2567075340557,62.93731956358025,63.59050231337011,46.729291140333665,121.8524772041501,1765.4369074522988,44.900282881061216,29.07799074651958,3,2758.510424997294,67.10034632981355,0.7135204889282938,119.91,65.01370653984773,50.93759483527734,73,-71.33616226731006,2
0,3,43.0,121.86321396096778,2404.65,65.0,-75.77197126592434,120.0,56.53725068196764,1.1501623098863787,44.10416427299827,9386.848028734077,49.64204807613153,68.55265891057346,67.52836947222832,66.32637591958027,44.36503777482155,117.6654714415613,2148.1474623386043,48.47877090220826,27.91746499420933,3,2336.9057404117634,57.0077957823259,0.8227357207806443,119.91,67.79964440403154,70.09617142289802,72,-74.19770537486698,2
2,3,43.0,120.85535495598903,2609.3,71.0,-69.92809253978038,120.0,59.42495577324184,1.33,50.108983895659264,10207.50210933544,50.13960081725281,54.147373554065936,62.216060331098895,60.11121115884614,49.56424132439559,120.0,2116.913288705383,48.735856202857114,29.15303016554945,3,2906.8388591471976,71.045958266978,1.26,120.04898843252745,67.96,80.52222272631869,74,-69.89525742873633,2
2,3,43.0,90.3731853496625,2917.67,65.0,-36.85859045438752,120.0,48.62094339590158,1.29,55.08,10200.953906798752,50.181187570106225,48.376315205448435,64.65307436190938,64.18653718095469,55.03346281904531,97.26720310747343,1885.1773363054028,49.11172031017345,27.95401775781094,3,3568.547325185967,65.14220865858277,0.88,119.91,78.86,81.83,89,-40.24268590477343,2
0,3,41.5,123.35959248195513,1970.421569085115,65.66404075180449,-77.61910561040521,120.0,51.665339075937574,1.2533595924819552,47.87056564899577,9405.95135758302,50.26356808712929,55.22260912696336,68.03979150535267,65.73614464077751,48.09274357978975,125.45084818546407,1818.8980566733662,45.90842918670759,30.509369780433076,3,1880.9210407450591,57.813818050282435,1.2267191849639103,119.91,70.13678906721914,38.97290113468148,75,-67.55707518719399,2
1,3,40.5,110.0,2119.48,50.877660960080206,-52.00797735086395,120.0,67.52159591252293,1.25,44.865106585853255,9414.946915571782,52.25404303737142,53.053297796523914,62.040425557012775,60.93968080766541,44.24063818806912,109.80893620576809,2261.8988240905383,51.734574664162295,28.508510648755323,3,2573.751913876107,46.57308590271779,1.19,118.35053216744103,68.43457451671225,84.25074470019734,73,-68.95893576341797,2
0,3,42.47,130.0,2404.65,67.19196400912315,-45.28062426426759,120.0,66.78651815032946,1.27,50.82,9313.565230209275,50.60504467881399,65.53,70.43,63.76,51.06535712072985,129.6214284829194,1715.0749965923972,47.45785727562088,30.827008687937145,3,2003.1397731983272,64.91102606381142,1.21,119.91,79.59504529837812,63.14669686558542,88,-42.37638256497714,2
0,3,40.84,118.82,2242.41,63.0,-67.45771139920986,120.0,38.63149581700933,1.05,37.68,9407.779288361126,50.44747908504667,55.63,66.52,66.49,38.5,118.45351728799037,2105.627658979211,48.54362715780307,26.79457111084131,3,1921.399213700018,45.04415532668232,0.9,129.97491938555618,56.847923594112615,57.756786111448356,62,-82.2460956527576,2
1,3,39.0,120.0,1240.0,35.0,-85.92436529792334,120.0,42.01961730461334,1.05,26.11,9314.801818279539,46.21352071446852,53.779358663912916,65.18,65.66,29.48737926231898,112.87617851951921,1563.49090860231,13.66,26.027424124323712,3,2000.5846837304239,30.49,0.87,119.91,60.34,86.5434758524638,61,-85.73957244260862,2
1,3,42.0,115.0,1992.86,63.866948712725396,-69.59957520096513,125.0,63.87989207797321,1.2,39.47811776736596,9254.82198496482,49.64879640785369,63.83,63.64,63.8,41.74175358196085,114.97596615447296,1652.553420850872,44.221263167808004,30.82934639766821,3,2479.9264859162913,64.96254187442212,1.22,125.03,67.11266102574548,85.18120359214632,73,-71.98986357992375,2
1,3,42.0,140.0,2214.29,53.396275622536905,-36.778551497932924,120.0,23.376352664887758,1.27,44.92,9690.306876126817,49.43107606432076,61.49,64.2454009460629,62.65,50.633414411835446,140.1231402396405,1620.874474708441,43.51356969401998,28.550010312229542,3,1639.0481129288066,59.17012434549591,1.2,120.47378684958176,70.38315600735551,28.116399369291397,80,-56.60302075088864,2
